listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
35721120,Fortress Hill Room Available with LiFt ( F3f),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25993,114.19039,Private room in apartment,Private room,1,1.0,"[""Washer \u2013\u00a0In building"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",150,29,1125,,,,,,,,f
35723928,Quarry Bay Room Available ( Q1h),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25927,114.19067,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",200,29,1125,,,,,,,,f
35785637,Economy Sheung Wan Room Available ( SW21D),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25799,114.18995,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",161,29,1125,,,,,,,,f
35785918,Cheap And Convenient Room Availabale ( SW21b),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25977,114.19213,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",161,29,1125,,,,,,,,f
35786089,Economy & Tiny Room in Shueng Wan (SW21e),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25955,114.19133,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",161,29,1125,,,,,,,,f
36019339,Good and Economy Yau Ma Tei Room (Y2F),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Yau Tsim Mong,,Hong Kong,22.31039,114.17014,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",105,29,1125,,,,,,,,f
36075722,CWB/Central /or HK side room for 1=  SALE,7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25992,114.19035,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen""]",133,29,1125,,,,,,,,f
36130173,Economy and comfort Prince Edward room (PE3B),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Yau Tsim Mong,,Hong Kong,22.32444,114.16768,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",160,29,1125,,,,,,,,f
36534013,Central Room for 1 person near Escalator (ML7d,7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25756,114.19009,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Lock on bedroom door""]",217,29,1125,,,,,,,,f
36659569,Good Room for 1 person in Sham Shui Po (SP3C),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Kowloon City,,Hong Kong,22.31907,114.18007,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",250,29,1125,,,,,,,,f
36864002,Good Room for Single in Sham Shui Po (SP3C),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Kowloon City,,Hong Kong,22.31768,114.18043,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",250,29,1125,,,,,,,,f
38001660,Tsim Sha Tsui Room Available ( T4d ),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Kowloon City,,Hong Kong,22.31817,114.18063,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Lock on bedroom door""]",105,29,1125,,,,,,,,f
38525043,Sham Shui Po 1/W up room available ( SP3c),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Kowloon City,,Hong Kong,22.3178,114.17869,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",233,29,1125,,,,,,,,f
38555808,Available room fo 1 person Sham Shui Po ( SP3c),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Kowloon City,,Hong Kong,22.31805,114.18031,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",233,29,1125,,,,,,,,f
38556064,Single Room  in Hung Hom Available ( H1a),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Kowloon City,,Hong Kong,22.31016,114.18879,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator""]",233,29,1125,,,,,,,,f
38583808,Sheung Wan Affordable Room  with LIFT (SW21e),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.25824,114.19064,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",166,29,1125,,,,,,,,f
38607198,Sham Shui Po Room Available with LIFT  (SP4b),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Central & Western,,Hong Kong,22.28201,114.15252,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen""]",200,29,1125,,,,,,,,f
38994989,Room in Hennessy Rd. near Causeway Bay MTR St.-C7d,7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.27912,114.18315,Private room in apartment,Private room,1,1.0,"[""Bed linens"", ""Dryer"", ""Long term stays allowed"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",216,29,1125,,,,,,,,f
40336655,"Comfortable Room in WanChai, HK Island - W10e",7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Wan Chai,,Hong Kong,22.27853,114.1798,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Hot water"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",220,29,1125,,,,,,,,f
40545078,Comfortable Room in Hollywood Road - SW24a,7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386.0,t,f,Central & Western,,Hong Kong,22.28615,114.14968,Private room in apartment,Private room,1,1.0,"[""Bed linens"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Lock on bedroom door""]",315,29,1125,,,,,,,,f
46534748,Double bedroom in large 3br 2bthr app in Wan Chai,130150929,2017-05-13,"Hong Kong, Hong Kong",a few days or more,0.0,0.0,f,1.0,t,f,Wan Chai,,Hong Kong,22.27819,114.17572,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Private living room"", ""Hot water"", ""Heating"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Building staff"", ""Hangers"", ""Essentials"", ""Elevator"", ""Breakfast""]",270,14,1125,,,,,,,,f
32099636,"Family Rm@Inn Square, Jordan, TST#15",34642523,2015-05-31,Hong Kong,within a few hours,0.78,0.98,f,20.0,t,f,Yau Tsim Mong,,Hong Kong,22.30761,114.16646,Private room in apartment,Private room,3,1.0,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Air conditioning"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",80,28,1125,88.0,9.0,8.0,10.0,9.0,10.0,10.0,t
42234371,Full View of the HK International Horse Concourse,246332593,2019-03-02,"Hong Kong, Hong Kong",a few days or more,0.0,,f,0.0,t,f,Sha Tin,,Hong Kong,22.39489,114.1988,Private room in apartment,Private room,4,1.0,"[""Gym"", ""Pool"", ""Shampoo"", ""Dryer"", ""Hair dryer"", ""Long term stays allowed"", ""Hot tub"", ""Dedicated workspace"", ""Private living room"", ""Private entrance"", ""Lock on bedroom door"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Hangers"", ""First aid kit"", ""Essentials""]",450,3,1125,,,,,,,,f
15728127,Apt on Johnston - Study Room,99971507,2016-10-17,"Hong Kong Island, Hong Kong",,,0.0,f,1.0,t,f,Wan Chai,,Hong Kong,22.27809,114.17696,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",320,2,1125,86.0,9.0,8.0,9.0,9.0,10.0,9.0,f
16130794,"Quiet,fresh air, in West Kowloon Olympic Mongkok",51652685,2015-12-18,Hong Kong,,,0.0,f,2.0,t,t,Yau Tsim Mong,,Hong Kong,22.31397,114.1648,Private room in apartment,Private room,1,1.0,"[""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Essentials"", ""Elevator"", ""First aid kit"", ""Shampoo""]",233,3,1125,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f
16977932,"Modern, clean happy valley apartment",4255234,2012-11-26,Hong Kong,,,0.83,f,1.0,t,t,Wan Chai,,Hong Kong,22.26926,114.18368,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",330,60,1125,,,,,,,,f
22095180,Cosy flat in the city center,31724322,2015-04-22,Hong Kong,,,0.0,f,1.0,t,t,Central & Western,,Hong Kong,22.28638,114.14912,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Washer"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Breakfast""]",300,5,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
16096355,Affordable Stylish TST Single Room #305,101834949,2016-10-30,HK,,,1.0,t,3.0,t,f,Yau Tsim Mong,,Hong Kong,22.30007,114.17606,Private room in apartment,Private room,1,1.0,"[""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Hot water"", ""Air conditioning"", ""Cooking basics"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Keypad"", ""Essentials""]",158,28,1125,95.0,9.0,9.0,10.0,10.0,10.0,10.0,f
4009419,"1+1 inN, Rm A5, 2 beds, ""Owl""",20790013,2014-09-01,"Hong Kong, Kowloon, Hong Kong",,,1.0,f,7.0,t,t,Yau Tsim Mong,,Hong Kong,22.30754,114.17184,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",380,2,1125,91.0,10.0,9.0,10.0,9.0,10.0,10.0,f
5281665,"1+1 inN, Rm A4, 2 beds w/ city view",20790013,2014-09-01,"Hong Kong, Kowloon, Hong Kong",,,1.0,f,7.0,t,t,Yau Tsim Mong,,Hong Kong,22.30835,114.17077,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Dryer"", ""Long term stays allowed"", ""Hot tub"", ""Air conditioning"", ""TV"", ""Wifi"", ""Essentials"", ""Elevator""]",394,2,1125,91.0,9.0,9.0,9.0,9.0,10.0,9.0,f
5289850,"1+1 inN, Rm A1, 2 beds, ""Boat""",20790013,2014-09-01,"Hong Kong, Kowloon, Hong Kong",,,1.0,f,7.0,t,t,Yau Tsim Mong,,Hong Kong,22.30897,114.17217,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Long term stays allowed"", ""Hot tub"", ""TV"", ""Air conditioning"", ""Wifi"", ""Essentials"", ""Elevator""]",356,2,1125,90.0,9.0,9.0,10.0,9.0,9.0,9.0,f
8656092,"1+1 inN, Rm A3, 2 beds w/ city view",20790013,2014-09-01,"Hong Kong, Kowloon, Hong Kong",,,1.0,f,7.0,t,t,Yau Tsim Mong,,Hong Kong,22.30921,114.16991,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot tub"", ""Washer"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator""]",379,2,1125,89.0,9.0,9.0,9.0,9.0,9.0,9.0,f
9107467,"1+1 inN, Rm B2, w/ city view",20790013,2014-09-01,"Hong Kong, Kowloon, Hong Kong",,,1.0,f,7.0,t,t,Yau Tsim Mong,,Hong Kong,22.30771,114.17006,Private room in apartment,Private room,2,1.0,"[""Long term stays allowed""]",394,2,1125,87.0,9.0,9.0,9.0,9.0,10.0,9.0,f
33036885,Newly furnished Rooms in Hung Hom Apartment!,127670009,2017-04-26,HK,,,,f,4.0,t,t,Kowloon City,,Hong Kong,22.30612,114.18575,Private room in apartment,Private room,3,1.0,"[""Dryer"", ""Hair dryer"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Elevator""]",700,31,1125,,,,,,,,t
39613377,#103 Special offer! 2 mins walk from MTR CWB!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Wan Chai,,Hong Kong,22.28113,114.18421,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Essentials"", ""Elevator""]",190,28,1125,,,,,,,,f
11326980,Special offer! 1 mins walk from MTR Causeway Bay!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Wan Chai,,Hong Kong,22.28091,114.18635,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials"", ""Elevator""]",220,28,1125,80.0,6.0,6.0,10.0,8.0,10.0,8.0,f
11329641,Special offer! 1 mins walk from MTR Causeway Bay!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Wan Chai,,Hong Kong,22.28091,114.18618,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",220,28,1125,,,,,,,,f
11329917,Special offer! 1 mins walk from MTR Causeway Bay!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Wan Chai,,Hong Kong,22.2805,114.18553,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",220,28,1125,80.0,8.0,10.0,8.0,6.0,10.0,10.0,f
17049605,Causeway Bay Home! 3 mins walk from MTR!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Wan Chai,,Hong Kong,22.2825,114.18427,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials""]",250,28,1125,85.0,8.0,8.0,8.0,9.0,10.0,10.0,f
18215660,#91 Special offer! 3 mins walk from MTR CWB!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Yau Tsim Mong,,Hong Kong,22.31299,114.17166,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Air conditioning"", ""Wifi"", ""Elevator""]",220,28,1125,,,,,,,,f
39612248,#104 Special offer! 3 mins walk from MTR CWB!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Wan Chai,,Hong Kong,22.28137,114.18218,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Essentials"", ""Elevator""]",220,28,1125,,,,,,,,f
39804234,#95 Special offer! 2 mins walk from MTR CWB!,2961152,2012-07-16,Hong Kong,,,,f,8.0,t,f,Wan Chai,,Hong Kong,22.28087,114.18291,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Wifi"", ""Essentials"", ""Elevator""]",250,30,1125,,,,,,,,f
30448606,"Immaculate&cosy,family friendly 1 bedrm available",2741945,2012-06-25,Hong Kong,,,,f,3.0,t,f,Central & Western,,Hong Kong,22.28496,114.13054,Private room in apartment,Private room,2,1.0,"[""Pocket wifi"", ""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Baby bath"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""High chair"", ""Shampoo"", ""Refrigerator"", ""Crib"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Changing table"", ""Lock on bedroom door"", ""Private entrance"", ""Oven"", ""Baby monitor"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""Washer"", ""TV"", ""Dishes and silverware""]",423,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
2019027,Big room in Sai Ying pun,3808879,2012-10-09,Hong Kong,,,,f,0.0,t,t,Central & Western,,Hong Kong,22.28672,114.14141,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Cable TV""]",293,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f
38464903,Tsim Sha Tsui Bright and Cozy *Room 3,220911369,2018-10-16,PH,,,,f,0.0,t,f,Yau Tsim Mong,,Hong Kong,22.29702,114.17231,Private room in apartment,Private room,3,1.0,"[""Long term stays allowed"", ""TV"", ""Wifi"", ""Lock on bedroom door"", ""Elevator""]",250,30,1125,,,,,,,,f
38465098,Tsim Sha Tsui Bright and Cozy *Room 1,220911369,2018-10-16,PH,,,,f,0.0,t,f,Yau Tsim Mong,,Hong Kong,22.29765,114.17157,Private room in apartment,Private room,4,1.0,"[""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Lock on bedroom door"", ""Elevator""]",250,30,1125,,,,,,,,f
17754517,"Spacious, fresh, neat apartment with double room",120984394,2017-03-15,HK,,,,f,0.0,t,f,Wan Chai,,Hong Kong,22.27801,114.18575,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Breakfast""]",305,7,1125,,,,,,,,f
38296609,Tsim Sha Tsui Bright and Cozy Room *5,220911369,2018-10-16,PH,,,,f,0.0,t,f,Yau Tsim Mong,,Hong Kong,22.29685,114.17219,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Lock on bedroom door"", ""Elevator"", ""Private entrance""]",230,30,1125,,,,,,,,f
39512897,Long Term Rental For Students / Professionals,8990155,2013-09-22,Hong Kong,,,,f,0.0,t,t,Kowloon City,,Hong Kong,22.31947,114.17601,Private room in apartment,Private room,1,1.0,"[""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Kitchen"", ""Lock on bedroom door""]",223,120,1125,,,,,,,,f
40642171,One cozy room with roof top in the heart of HK,70127481,2016-05-03,"La Chaux-de-Fonds, Canton of Neuchatel, Switzerland",,,,f,0.0,t,t,Wan Chai,,Hong Kong,22.27325,114.17354,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Heating"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",580,7,1125,,,,,,,,t
16005306,Bright Single room in 750sq.ft flat 5mins to MTR,16533134,2014-06-08,Hong Kong,,,,f,2.0,t,t,Yau Tsim Mong,,Hong Kong,22.2982,114.17115,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Cable TV""]",245,2,1125,87.0,10.0,9.0,10.0,10.0,10.0,9.0,f
16302522,Cozy convenient private room with a warm host,16759668,2014-06-13,Hong Kong,,,,f,2.0,t,f,Central & Western,,Hong Kong,22.28609,114.14363,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""Breakfast""]",371,2,1125,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f
28177617,Lovely Bedroom in the heart of HK,38198977,2015-07-11,"Hong Kong, Hong Kong",,,,f,2.0,t,t,Central & Western,,Hong Kong,22.28742,114.14813,Private room in apartment,Private room,1,1.0,"[""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Breakfast""]",400,5,1125,,,,,,,,f
5223888,"COZY, Nice, clean Room wifi",27029530,2015-02-01,"Kowloon, Hong Kong",,,,f,2.0,t,f,Yau Tsim Mong,,Hong Kong,22.31323,114.17121,Private room in apartment,Private room,3,1.0,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot tub"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",883,30,1125,90.0,10.0,8.0,10.0,10.0,10.0,9.0,t
31871375,"European private room, very cozy!",161663532,2017-12-07,"Dassendorf, Schleswig-Holstein, Germany",,,,f,2.0,t,t,Wan Chai,,Hong Kong,22.27909,114.18217,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",564,4,1125,,,,,,,,t
5762711,#601 Cozy Double room by Dego,22121523,2014-10-04,Hong Kong,,,,f,2.0,t,t,Yau Tsim Mong,,Hong Kong,22.29873,114.17154,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Hot tub"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",1000,28,1125,,,,,,,,f
11596468,Cozy home with car park,50233282,2015-11-30,Hong Kong,,,,f,2.0,t,f,Central & Western,,Hong Kong,22.28153,114.14195,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Building staff"", ""Hangers"", ""First aid kit"", ""Essentials"", ""Elevator"", ""Free parking on premises""]",2000,7,1125,,,,,,,,f
18291759,"Room for 1/2 in Wanchai-Causeway Bay, Hong Kong",23597565,2014-11-11,Hong Kong,,,,f,2.0,t,t,Wan Chai,,Hong Kong,22.27775,114.17837,Private room in apartment,Private room,2,1.0,"[""Stove"", ""Microwave"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",290,29,1125,95.0,9.0,10.0,10.0,10.0,10.0,10.0,f
39322064,"Luminous, spacious and comfy flat - Kennedy Town",17893175,2014-07-09,Hong Kong,,,,f,2.0,t,t,Central & Western,,Hong Kong,22.28439,114.13014,Private room in apartment,Private room,2,1.0,"[""Fire extinguisher"", ""Kitchen"", ""Waterfront"", ""Heating"", ""Washer"", ""Carbon monoxide alarm"", ""Hot tub"", ""Dedicated workspace"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""Oven"", ""Hangers"", ""Lockbox"", ""Refrigerator"", ""Elevator"", ""Hot water"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Cooking basics"", ""Smoke alarm"", ""Stove""]",600,3,1125,,,,,,,,f
40335737,"Big bdrm/private bath in Midlevels, near escalator",54156385,2016-01-11,Hong Kong,,,,f,2.0,t,t,Central & Western,,Hong Kong,22.27882,114.15279,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials""]",550,3,1125,,,,,,,,f
23054151,close anything,27029530,2015-02-01,"Kowloon, Hong Kong",,,,f,2.0,t,f,Yau Tsim Mong,,Hong Kong,22.31416,114.17,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Wifi"", ""Essentials"", ""TV"", ""Elevator"", ""Air conditioning"", ""Long term stays allowed""]",450,2,1125,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f
